13	-2	-5	54
13	-1	-5	53
13	-1	-5	54
22	6	13	53
467	402	652	54
1007	1013	1052	54
1308	1283	1334	54
1579	1615	1590	54
2152	2138	2167	54
2415	2408	2390	54
2724	2663	2717	54
3318	3234	3240	54
3514	3495	3532	54
3815	3811	3760	54
4329	4327	4333	54
4635	4581	4581	54
4878	4844	4884	54
5444	5411	5446	54
5720	5705	5722	54
6047	5983	5973	54
6550	6526	6522	54
6833	6808	6835	54
7099	7107	7105	54
7433	7405	7369	54
7951	7956	7940	54
8256	8211	8225	54
8503	8498	8504	54
9074	9044	9077	54
9319	9335	9331	55
9679	9613	9628	54
10185	10192	10166	54
10493	10434	10483	55
10716	10732	10724	55
11047	10989	10979	54
11552	11561	11548	54
11881	11824	11859	54
12083	12088	12107	55
12733	12694	12746	55
12949	12956	12981	54
13285	13254	13264	55
13784	13805	13792	55
14139	14061	14124	55
14326	14354	14364	54
14906	14897	14956	54
15192	15181	15162	55
15453	15442	15501	54
15748	15712	15762	54
16289	16268	16323	54
16576	16567	16562	55
16850	16831	16870	55
17451	17441	17407	55
17700	17684	17720	55
17963	17969	17972	55
18522	18527	18516	54
18806	18798	18780	55
19083	19037	19083	55
19669	19619	19623	54
19893	19882	19888	55
20164	20193	20153	55
20681	20729	20713	55
21039	21027	21009	55
21298	21282	21280	55
21516	21584	21557	54
22088	22131	22121	55
22409	22405	22377	55
22666	22672	22693	55
23222	23214	23219	55
23457	23505	23532	55
23809	23810	23756	55
24300	24331	24353	55
24670	24632	24617	54
24890	24922	24954	55
25205	25216	25212	55
25738	25762	25784	55
26067	26053	26009	55
26290	26321	26346	54
26903	26914	26896	55
27155	27166	27193	55
27461	27453	27404	54
28012	27991	27983	55
28289	28288	28281	55
28553	28559	28579	55
28831	28853	28818	55
29400	29408	29417	55
29705	29722	29673	55
29975	29954	29981	55
30590	30549	30539	55
30793	30824	30798	55
31068	31116	31056	55
31581	31658	31631	55
31938	31938	31914	55
32163	32199	32187	55
32730	32729	32739	55
32946	33036	32985	55
33310	33315	33278	55
33556	33562	33543	55
34131	34117	34133	55
34349	34411	34376	55
34702	34693	34649	55
35203	35224	35161	55
35501	35517	35512	55
35736	35790	35756	55
36325	36369	36350	55
36589	36631	36609	55
36880	36898	36887	55
37462	37480	37419	55
37676	37740	37734	55
37981	38005	38013	55
38268	38294	38264	55
38858	38878	38843	55
39108	39136	39153	55
39360	39410	39403	55
39946	39973	40000	55
40221	40269	40209	55
40523	40540	40535	55
40782	40822	40794	55
41364	41377	41391	55
41584	41661	41606	55
41919	41942	41912	55
42439	42495	42400	55
42733	42753	42752	55
42974	43051	42998	55
43603	43631	43617	55
43836	43920	43858	55
44194	44218	44191	55
44413	44461	44437	55
45004	45022	45037	55
45230	45292	45276	55
45574	45568	45548	55
45856	45894	45890	55
46454	46471	46431	55
46696	46757	46736	55
47010	47032	46946	55
47543	47577	47578	55
47886	47883	47810	55
48094	48146	48123	55
48414	48427	48359	55
48968	49000	48978	55
49290	49300	49215	55
49781	49813	49743	55
50078	50102	50070	55
50345	50384	50346	55
50648	50702	50600	55
51153	51220	51151	55
51506	51504	51477	55
51751	51781	51735	55
52302	52324	52328	55
52545	52581	52543	55
52879	52913	52848	55
53393	53442	53366	55
53670	53702	53707	55
53928	53959	53923	55
54520	54531	54527	55
54789	54854	54782	55
55113	55121	55075	55
55370	55403	55376	55
55992	56002	55959	55
56221	56282	56229	55
56553	56563	56475	55
57063	57098	57026	54
57333	57368	57327	55
57612	57662	57592	55
58149	58188	58144	55
58442	58467	58403	55
58744	58754	58706	55
59305	59319	59227	55
59533	59570	59528	54
59822	59863	59794	55
60166	60167	60104	55
60673	60711	60616	55
60943	60957	60941	55
61186	61252	61179	55
61803	61823	61778	55
62039	62097	61995	55
62363	62355	62332	55
62595	62658	62602	55
63249	63237	63207	55
63462	63510	63448	55
63810	63810	63751	55
64324	64351	64260	55
64615	64639	64606	55
64854	64874	64835	55
65417	65440	65400	55
65687	65729	65626	55
65951	65970	65971	55
66516	66557	66476	55
66749	66792	66772	55
67051	67077	66980	55
67565	67588	67567	55
67866	67897	67829	55
68111	68148	68147	54
68637	68695	68699	55
68958	68982	68939	55
69274	69314	69226	55
69811	69851	69769	55
70084	70109	70107	55
70356	70390	70342	55
70907	70914	70876	55
71137	71225	71125	55
71483	71461	71452	55
71683	71758	71677	55
72335	72343	72287	55
72541	72644	72542	55
72898	72947	72867	55
73416	73495	73390	55
73791	73817	73742	55
74027	74092	74005	55
74328	74357	74272	55
74828	74870	74818	55
75184	75178	75122	55
75413	75459	75412	55
75949	75999	75958	55
76219	76248	76198	55
76760	76822	76760	55
77080	77094	76998	55
77322	77375	77334	55
77584	77632	77579	55
78164	78219	78173	55
78457	78459	78385	55
78707	78743	78720	55
79299	79287	79222	55
79520	79557	79524	55
79816	79850	79754	55
80324	80372	80321	55
80681	80717	80619	55
80931	80960	80916	55
81469	81485	81450	55
81692	81763	81681	55
82047	82085	81996	55
82554	82603	82556	55
82913	82924	82870	55
83178	83189	83155	55
83735	83723	83715	55
83963	83990	83948	55
84303	84321	84233	55
84547	84564	84542	55
85108	85120	85104	55
85349	85368	85329	55
85683	85698	85606	55
86202	86254	86172	55
86530	86515	86487	55
86768	86780	86754	54
87061	87082	86986	55
87605	87670	87597	55
87897	87942	87831	55
88137	88210	88119	55
88600	88762	88544	57
88814	89038	88719	61
89033	89345	88951	77
89314	89889	89196	87
89485	90251	89398	90
89575	90524	89676	92
89694	90796	89737	93
89697	91089	89738	93
89701	91670	89739	94
89702	91942	89739	94
89703	92231	89739	94
89704	92786	89739	94
89704	93070	89739	94
89705	93331	89740	93
89706	93594	89740	93
89708	94070	89740	94
89709	94292	89740	94
89715	94659	89740	99
89724	94844	89740	101
89749	95059	89739	103
89784	95251	89740	105
89812	95484	89739	108
89818	95487	89739	108
89821	95490	89739	109
89824	95493	89740	109
89825	95493	89739	109
89826	95494	89739	109
89827	95495	89739	109
89828	95496	89739	109
89828	95496	89740	110
89829	95497	89739	109
89829	95497	89739	109
89829	95497	89739	110
89829	95498	89739	109
89829	95498	89740	110
89830	95498	89740	110
89829	95498	89739	110
89830	95499	89739	110
89830	95499	89740	110
89830	95499	89740	109
89830	95499	89740	110
89831	95499	89740	109
89831	95499	89740	110
89831	95500	89740	110
89831	95500	89740	110
89831	95500	89740	110
89831	95500	89740	110
89831	95500	89740	110
89831	95500	89740	110
89831	95500	89740	110
89831	95501	89739	110
89832	95501	89740	110
89832	95501	89740	110
89832	95501	89740	110
89832	95502	89740	110
89832	95501	89740	110
89832	95501	89740	110
89832	95501	89740	110
89832	95502	89740	110
89832	95502	89740	110
89832	95502	89740	110
89832	95502	89740	110
89832	95502	89739	110
89832	95502	89740	110
89832	95502	89740	110
89832	95502	89740	110
89832	95502	89740	109
89832	95502	89740	110
89832	95502	89740	110
89832	95502	89740	110
89832	95502	89740	110
89832	95502	89740	110
89832	95502	89740	110
89832	95503	89740	110
89832	95503	89740	110
89832	95503	89740	110
89832	95503	89740	110
89832	95503	89740	109
