5	0	3	2	0	0	4	0	11	8	13	0	3	9	8	22	29	47	17	21	7	0	
5	0	3	2	0	0	4	0	11	8	13	0	3	9	8	22	29	47	17	21	7	0	
11	4	20	20	4	3	18	8	0	9	14	0	15	12	15	0	22	23	19	16	9	18	
0	1	1	4	2	12	0	5	9	21	0	0	9	22	0	20	21	0	24	8	14	25	
0	1	10	4	0	16	0	13	0	13	8	0	0	4	6	1	24	0	46	22	5	15	
0	4	12	13	6	16	1	3	0	12	0	0	3	5	0	4	21	0	12	8	10	18	
0	0	7	18	0	3	4	0	2	13	13	0	0	10	5	13	24	18	27	11	9	18	
0	0	7	18	0	3	4	0	2	13	13	0	0	10	5	13	24	18	27	11	9	18	
6	2	0	13	4	10	0	3	0	0	5	9	40	14	1	18	25	8	24	0	7	25	
0	0	18	3	2	0	0	2	0	16	5	1	0	11	0	18	16	8	14	4	14	8	
0	0	17	4	0	12	13	3	2	0	0	1	14	10	3	6	12	0	27	14	6	8	
0	0	0	1	0	3	0	0	9	12	8	0	3	3	4	18	19	0	11	4	6	15	
0	0	0	1	0	3	0	0	9	12	8	0	3	3	4	18	19	0	11	4	6	15	
3	0	7	1	5	8	0	3	3	15	12	2	3	7	1	0	31	20	24	12	10	13	
3	0	7	1	5	8	0	3	3	15	12	2	3	7	1	0	31	20	24	12	10	13	
0	4	6	2	1	4	0	0	0	14	0	0	10	6	4	31	16	0	25	19	19	10	
0	0	13	3	0	3	0	5	6	12	0	0	10	9	0	0	15	2	14	11	9	1	
0	0	13	3	0	3	0	5	6	12	0	0	10	9	0	0	15	2	14	11	9	1	
0	0	6	1	0	0	0	0	0	10	0	0	27	6	0	0	19	28	9	9	7	30	
0	0	0	0	0	14	0	0	1	18	4	0	3	5	0	6	22	20	14	9	0	1	
6	1	12	0	0	6	0	0	0	9	4	0	24	3	6	18	16	13	12	12	9	18	
6	1	12	0	0	6	0	0	0	9	4	0	24	3	6	18	16	13	12	12	9	18	
3	0	0	4	0	12	10	0	11	8	3	4	30	9	4	8	24	21	24	12	10	1	
3	0	6	10	1	12	13	3	3	16	1	0	0	13	0	9	21	26	16	12	4	6	
0	5	0	12	3	6	0	2	0	0	13	0	0	4	0	1	9	0	24	14	6	23	
0	0	13	13	0	0	0	8	0	21	14	5	19	10	0	0	41	4	27	8	13	20	
10	0	3	9	5	4	3	4	10	0	1	0	0	12	0	9	24	5	12	19	11	15	
10	0	3	9	5	4	3	4	10	0	1	0	0	12	0	9	24	5	12	19	11	15	
1	0	10	3	0	8	0	8	2	2	0	0	9	6	3	0	32	25	25	4	6	13	
1	0	10	3	0	8	0	8	2	2	0	0	9	6	3	0	32	25	25	4	6	13	
10	0	21	4	1	10	2	1	11	21	8	0	13	18	0	9	21	13	14	11	7	0	
5	2	10	4	1	10	2	1	11	21	8	0	13	18	0	9	21	13	14	11	7	0	
0	0	20	15	5	19	0	0	12	20	0	0	11	15	3	4	22	15	14	15	7	15	
3	0	3	2	1	0	5	0	15	7	6	0	36	9	5	20	26	0	17	4	15	23	
3	0	3	2	1	0	5	0	15	7	6	0	36	9	5	20	26	0	17	4	15	23	
3	0	3	2	1	0	5	0	15	7	6	0	36	9	5	20	26	0	17	4	15	23	
5	0	0	0	0	6	0	0	2	18	0	0	21	6	0	0	15	0	30	11	1	52	
0	6	3	0	0	8	0	0	12	12	0	4	3	12	0	20	19	2	25	5	14	15	
4	0	10	14	0	0	0	0	0	6	5	0	0	19	0	16	22	0	17	14	4	10	
9	0	0	14	0	8	0	0	8	17	0	0	4	11	0	18	13	20	22	5	7	25	
9	0	0	14	0	8	0	0	8	17	0	0	4	11	0	18	13	20	22	5	7	25	
2	4	1	6	0	16	5	0	3	8	0	0	16	3	0	9	29	34	11	18	9	0	
2	4	1	6	0	16	5	0	3	8	0	0	16	3	0	9	29	34	11	18	9	0	
0	2	1	12	0	2	0	6	1	0	2	0	1	7	5	0	15	0	20	18	18	20	
0	0	15	6	0	0	0	0	11	10	0	0	24	6	0	6	12	2	3	8	5	0	
