110	136	87	64
110	136	87	64
109	136	87	64
110	136	87	64
110	136	87	64
132	140	111	64
301	373	413	64
869	826	843	64
1320	1338	1351	64
1622	1634	1673	64
1887	1913	1860	64
2438	2458	2458	64
2731	2707	2713	64
2958	3014	3053	64
3327	3299	3268	64
3841	3819	3843	64
4081	4098	4095	64
4355	4370	4402	64
4892	4909	4951	64
5189	5160	5189	64
5432	5449	5466	64
6019	6020	6004	64
6276	6305	6339	64
6565	6558	6575	64
7102	7148	7182	64
7394	7426	7407	64
7661	7669	7706	64
8208	8229	8216	64
8464	8517	8528	64
8764	8789	8750	64
9289	9312	9301	64
9611	9595	9610	64
9827	9892	9919	64
10182	10176	10154	64
10669	10723	10727	64
11012	11010	10991	64
11242	11274	11321	64
11812	11830	11842	64
12047	12094	12110	64
12383	12398	12359	64
12936	12929	12937	64
13177	13230	13204	64
13423	13473	13517	64
13980	14025	14064	64
14306	14311	14326	64
14553	14610	14585	64
15111	15148	15129	64
15351	15402	15425	64
15680	15675	15732	64
16205	16251	16295	64
16552	16584	16576	64
16807	16884	16834	64
17157	17223	17248	64
17701	17754	17750	64
17999	18071	18079	64
18313	18362	18314	64
18559	18606	18625	64
19280	19301	19272	64
19510	19554	19545	64
19800	19847	19839	64
20323	20383	20395	64
20652	20669	20636	64
20886	20947	20929	64
21497	21541	21489	64
21733	21778	21818	64
22032	22109	22079	64
22554	22633	22679	64
22900	22945	22899	64
23146	23186	23202	64
23410	23484	23475	64
23978	24042	24066	64
24307	24318	24303	64
24533	24601	24574	64
25146	25175	25139	64
25386	25441	25458	64
25687	25696	25717	64
26211	26282	26289	64
26518	26550	26521	64
26759	26810	26821	64
27300	27371	27323	64
27575	27646	27658	64
27898	27923	27896	64
28429	28465	28453	64
28683	28743	28713	64
28955	29018	29025	63
29284	29303	29287	64
29793	29834	29841	64
30100	30124	30093	64
30656	30653	30630	64
30879	30923	30944	65
31142	31189	31185	64
31447	31478	31449	64
32033	32038	32042	64
32277	32323	32314	64
32534	32594	32628	64
33116	33162	33175	64
33417	33436	33455	64
33675	33737	33680	64
34254	34267	34239	64
34458	34524	34539	64
34780	34802	34784	64
35282	35341	35345	64
35591	35639	35560	64
35818	35889	35895	64
36390	36494	36447	64
36679	36752	36763	64
36999	37047	37024	64
37223	37295	37285	64
37807	37900	37857	64
38070	38144	38176	64
38414	38446	38451	64
38941	38988	39008	64
39201	39264	39240	64
39465	39520	39547	64
40014	40062	40046	64
40291	40337	40390	64
40620	40671	40646	64
41159	41201	41198	64
41416	41471	41435	64
41669	41723	41770	64
42201	42250	42295	64
42503	42562	42536	64
42781	42830	42791	64
43040	43116	43147	64
43630	43661	43669	64
43885	43959	43931	64
44182	44240	44203	64
44761	44760	44778	64
45008	45036	45050	64
45264	45320	45342	64
45800	45874	45911	64
46133	46122	46162	64
46362	46415	46415	64
46977	47000	46993	64
47222	47286	47298	64
47545	47565	47604	64
47883	47915	47921	64
48140	48190	48198	64
48754	48819	48781	64
49023	49068	49107	64
49343	49364	49368	64
49594	49665	49630	64
50195	50225	50208	64
50439	50457	50508	64
51014	51041	51001	64
51226	51275	51338	64
51587	51604	51571	64
51839	51836	51893	64
52394	52424	52395	64
52622	52676	52728	64
52945	52967	52955	64
53190	53208	53246	64
53851	53869	53877	64
54094	54129	54144	64
54360	54410	54459	64
54910	54954	55011	64
55259	55240	55282	64
55484	55514	55525	64
56042	56068	56077	64
56309	56360	56371	64
56640	56595	56669	64
57151	57169	57212	64
57448	57451	57457	64
57692	57720	57737	64
58223	58268	58256	64
58502	58518	58567	64
58802	58831	58804	63
59091	59111	59116	64
59635	59681	59650	64
59913	59948	59983	64
60235	60234	60224	64
60750	60783	60814	64
61070	61091	61056	63
61286	61340	61391	64
61891	61919	61906	64
62150	62186	62239	64
62483	62506	62485	64
62732	62737	62784	64
63301	63322	63287	64
63520	63578	63609	64
63854	63873	63837	64
64364	64410	64397	64
64661	64708	64670	64
64927	64977	65015	64
65495	65522	65524	64
65784	65814	65842	64
66043	66090	66056	64
66606	66608	66629	64
66836	66887	66884	64
67130	67157	67187	64
67687	67739	67755	64
67992	67995	68038	64
68225	68286	68267	64
68774	68835	68826	64
69051	69103	69133	63
69357	69375	69394	63
69860	69931	69962	64
70142	70217	70181	63
70398	70457	70500	64
70708	70749	70736	64
71210	71297	71309	64
71591	71610	71579	64
71842	71904	71906	64
72399	72440	72416	64
72619	72715	72718	64
72943	72986	72969	64
73471	73552	73539	64
73764	73835	73790	64
74024	74107	74109	64
74592	74671	74636	64
74842	74905	74936	64
75158	75198	75171	64
75404	75489	75486	63
75989	76073	76020	64
76275	76349	76371	63
76594	76630	76622	63
77141	77168	77215	64
77379	77464	77420	63
77643	77721	77734	63
78204	78258	78234	64
78495	78516	78564	64
78740	78820	78777	63
79356	79369	79361	63
79584	79629	79624	64
79884	79934	79951	64
80161	80236	80174	63
80744	80790	80785	63
80994	81055	81021	64
81298	81336	81378	63
81840	81877	81920	63
82130	82194	82203	63
82424	82483	82441	64
82661	82717	82780	63
83254	83272	83308	63
83487	83576	83584	63
83841	83872	83852	64
84368	84396	84418	64
84623	84666	84655	64
84873	84953	84979	63
85429	85485	85527	63
85740	85736	85770	63
85986	86011	86006	64
86548	86574	86552	63
86790	86839	86876	64
87106	87104	87157	63
87613	87668	87691	63
87914	87936	87930	63
88152	88210	88239	63
88714	88763	88763	63
89012	89062	89105	64
89307	89332	89324	63
89862	89885	89902	63
90122	90158	90178	63
90375	90440	90473	63
90958	90980	91014	63
91212	91267	91284	63
91542	91576	91570	63
91781	91843	91888	63
92394	92426	92430	64
92624	92692	92732	64
92956	92986	92980	63
93482	93498	93552	63
93757	93807	93777	63
93990	94070	94116	63
94571	94612	94605	63
94863	94875	94952	63
95136	95189	95175	63
95366	95436	95486	63
95960	96008	96002	63
96242	96269	96313	63
96486	96566	96550	63
97102	97107	97103	63
97329	97387	97387	63
97635	97648	97670	63
98153	98209	98237	63
98481	98482	98509	63
98706	98763	98739	63
99246	99320	99296	63
99532	99566	99622	63
99849	99872	99882	63
100377	100423	100464	63
100684	100737	100706	63
100969	100990	101000	64
101240	101290	101306	63
101814	101845	101885	63
102114	102133	102138	63
102366	102379	102390	63
102911	102961	102930	63
103174	103213	103268	63
103467	103500	103504	63
103733	103752	103767	63
104374	104375	104374	63
104615	104619	104626	64
104898	104938	104925	64
105440	105429	105367	64
105734	105681	105555	64
105968	105876	105827	66
106445	106347	106242	71
106717	106590	106393	73
106906	106818	106621	75
107203	107048	106816	78
107263	107070	106823	89
107263	107070	106825	90
107263	107070	106825	91
107263	107071	106826	91
107263	107071	106826	92
107264	107071	106826	92
107264	107071	106827	93
107264	107071	106826	93
107264	107072	106827	93
107264	107071	106827	93
107264	107072	106827	93
107264	107071	106827	94
107264	107072	106828	93
107264	107072	106827	94
107265	107072	106827	94
107265	107072	106827	94
107265	107072	106828	94
107264	107072	106828	94
107265	107072	106828	94
107265	107073	106828	95
107265	107072	106828	94
107265	107072	106828	94
107265	107073	106828	95
107265	107072	106828	95
107265	107072	106828	95
107265	107072	106828	95
107265	107072	106828	95
107265	107073	106828	95
107265	107072	106828	95
107265	107072	106828	95
107265	107072	106828	95
107265	107072	106828	95
107265	107073	106828	95
107265	107072	106828	95
107265	107073	106829	96
107265	107073	106828	95
107265	107073	106829	96
107265	107073	106828	95
107265	107073	106829	96
107266	107073	106829	96
107266	107073	106828	96
107266	107073	106828	96
107266	107073	106828	96
107266	107073	106828	96
107266	107073	106828	96
107266	107073	106829	96
107265	107073	106828	96
107266	107072	106829	96
107266	107073	106829	96
107265	107073	106828	96
107266	107073	106828	96
107266	107073	106829	96
107266	107073	106828	96
107266	107073	106829	96
107266	107073	106829	96
107266	107073	106829	96
107266	107073	106828	96
107266	107073	106829	96
107266	107073	106829	96
107266	107073	106829	96
107266	107073	106829	96
107266	107073	106829	96
107265	107073	106828	96
107266	107073	106828	96
107266	107073	106829	96
107265	107074	106828	96
107266	107073	106828	96
107266	107073	106829	96
107266	107074	106829	96
107266	107073	106828	96
107266	107073	106829	96
107266	107073	106828	96
107266	107073	106828	96
107266	107073	106828	96
107266	107073	106828	97
107266	107073	106829	96
107266	107073	106828	96
107266	107073	106828	96
107266	107073	106828	96
107266	107074	106829	96
107266	107073	106828	96
107266	107074	106829	97
107266	107073	106828	96
107266	107073	106829	97
107266	107073	106828	96
107266	107073	106829	96
107266	107073	106829	96
107266	107074	106828	96
107266	107073	106829	96
107266	107074	106829	96
107266	107073	106828	96
107266	107073	106829	96
107266	107074	106829	96
107266	107073	106829	96
107266	107073	106829	96
107266	107073	106829	96
107266	107074	106829	96
107266	107073	106828	97
107266	107074	106828	96
107266	107074	106829	96
107266	107074	106829	96
101777	101839	101844	77
98581	98837	98673	73
95903	96109	96004	71
90302	90473	90379	70
87569	87781	87634	69
84847	85047	84930	69
79195	79426	79312	68
76503	76652	76566	67
73780	73991	73874	67
68330	68500	68488	66
65121	65248	65204	66
62200	62300	62236	63
59320	59409	59380	62
53689	53797	53796	62
50999	51060	51091	62
48236	48330	48381	61
42802	42892	42984	62
40169	40185	40268	61
36887	36881	36979	61
34007	33996	34063	61
28554	28589	28676	61
25885	25903	25924	61
23134	23150	23214	61
17361	17385	17439	61
14661	14608	14750	61
11938	11881	11993	61
6379	6339	6401	61
3661	3579	3639	61
948	906	915	62
102	124	62	62
107	128	66	62
107	129	66	61
-1000	-1000	-1000	-1000
106	129	66	61
107	129	66	61
106	129	66	61
107	129	66	61
107	129	66	61
107	129	66	61
107	129	66	110
107	129	66	184
107	129	67	484
107	129	67	723
107	129	67	851
107	129	67	1120
107	129	67	1201
107	129	66	1323
107	128	67	1409
107	129	67	1462
107	129	66	1438
107	129	67	1429
107	129	66	1429
107	129	67	1429
107	129	67	1429
126	133	91	1429
274	389	385	1429
833	808	847	1429
1289	1296	1355	1429
1590	1637	1607	1429
1827	1883	1839	1429
2427	2436	2392	1428
2686	2685	2708	1429
2933	2971	2979	1429
3280	3264	3221	1429
3837	3809	3818	1429
4052	4074	4079	1429
4350	4368	4389	1429
4875	4885	4946	1429
5169	5154	5167	1429
5413	5428	5449	1429
5967	5989	5958	1429
6226	6252	6296	1428
6540	6528	6534	1429
7058	7090	7101	1429
7314	7349	7327	1428
7608	7606	7667	1428
8129	8127	8180	1429
8428	8446	8442	1429
8680	8705	8682	1429
9257	9262	9234	1428
9509	9476	9540	1429
9758	9820	9791	1429
10304	10333	10370	1428
10640	10633	10609	1428
10877	10866	10910	1428
11489	11501	11450	1429
11725	11729	11783	1429
12018	12029	12021	1429
12555	12603	12615	1428
12884	12876	12864	1429
13129	13137	13162	1429
13697	13670	13672	1429
13898	13960	13997	1428
14272	14226	14228	1429
14771	14748	14793	1428
15015	15021	15035	1429
15284	15299	15364	1429
15836	15829	15889	1429
16132	16103	16150	1429
16388	16407	16405	1428
16687	16711	16751	1429
17233	17274	17281	1429
17534	17541	17578	1429
17905	17896	17889	1429
18150	18140	18180	1429
18723	18742	18720	1428
18999	19015	19057	1428
19334	19351	19360	1429
19669	19667	19650	1428
20207	20204	20196	1429
20465	20435	20497	1429
20754	20787	20834	1429
21099	21078	21067	1429
21581	21604	21620	1429
21901	21842	21901	1429
22123	22153	22210	1429
22688	22675	22744	1429
22947	22963	22997	1428
23233	23238	23247	1429
23846	23818	23849	1429
24069	24073	24106	1428
24360	24353	24420	1429
24910	24913	24965	1428
25234	25200	25260	1428
25473	25497	25505	1429
25751	25730	25820	1429
26310	26311	26358	1429
26605	26580	26646	1429
26844	26877	26880	1429
27474	27465	27488	1429
