12	1	3	10	6	10	7	6	10	1	20	19	29	8	6	15	18	0	20	16	30	19	
13	0	14	27	7	15	10	15	23	8	12	15	8	1	19	11	14	30	24	18	6	16	
13	0	14	27	7	15	10	15	23	8	12	15	8	1	19	11	14	30	24	18	6	16	
3	0	19	21	9	17	8	22	13	14	21	8	32	7	10	0	18	0	4	27	15	19	
12	4	4	6	4	9	6	11	11	0	14	8	18	5	15	15	18	0	6	7	34	2	
3	4	8	10	0	3	6	13	28	0	18	11	16	9	12	15	18	0	6	7	34	2	
0	8	11	6	7	7	4	15	10	6	6	3	12	7	5	0	6	0	0	5	19	2	
0	8	11	6	7	7	4	15	10	6	6	3	12	7	5	0	6	0	0	5	19	2	
0	0	0	3	4	13	0	0	7	0	6	0	12	6	7	8	0	4	6	11	15	0	
9	0	10	0	17	9	8	9	5	0	7	4	8	3	18	0	12	0	0	20	19	16	
12	0	0	7	0	9	0	10	6	0	11	2	2	10	18	0	0	0	2	13	19	0	
0	2	10	11	9	10	0	4	3	1	4	7	10	6	7	13	17	0	0	18	19	0	
13	0	8	7	0	7	0	10	3	10	7	11	10	12	8	13	17	0	0	18	19	0	
9	14	14	13	8	4	3	11	7	1	7	11	0	7	19	0	15	2	10	18	17	12	
9	14	14	13	8	4	3	11	7	1	7	11	0	7	19	0	15	2	10	18	17	12	
9	1	11	12	12	0	9	13	7	0	4	9	18	8	19	13	14	0	0	22	28	19	
9	1	11	12	12	0	9	13	7	0	4	9	18	8	19	13	14	0	0	22	28	19	
16	0	10	0	5	11	0	1	0	0	9	8	12	4	1	8	0	0	2	18	15	0	
6	8	12	6	1	13	0	12	16	0	11	4	23	2	8	0	11	21	0	9	4	0	
11	2	11	0	0	9	0	6	6	6	11	9	1	3	5	0	1	0	0	13	13	19	
0	0	0	3	3	13	4	5	2	2	16	14	0	2	8	1	9	25	10	18	15	0	
0	0	0	3	3	13	4	5	2	2	16	14	0	2	8	1	9	25	10	18	15	0	
0	8	0	2	0	3	0	6	9	0	7	14	0	4	12	0	17	4	14	7	2	0	
0	8	0	2	0	3	0	6	9	0	7	14	0	4	12	0	17	4	14	7	2	0	
5	0	0	0	0	0	0	10	2	0	7	0	23	4	15	8	0	0	12	11	19	23	
0	0	7	0	6	6	3	6	0	0	10	5	9	6	1	3	0	0	0	2	17	9	
6	0	0	0	0	0	3	8	0	0	7	0	15	0	13	0	7	9	0	0	4	0	
12	0	4	0	0	5	0	2	7	3	4	0	16	3	14	10	4	0	0	9	15	16	
18	0	15	7	7	12	4	8	1	0	12	9	0	3	16	8	6	2	10	0	13	9	
0	0	4	3	4	0	7	7	9	0	2	10	6	12	18	4	0	0	0	7	19	16	
0	0	4	3	4	0	7	7	9	0	2	10	6	12	18	4	0	0	0	7	19	16	
0	0	4	3	4	0	7	7	9	0	2	10	6	12	18	4	0	0	0	7	19	16	
9	0	7	0	3	9	3	11	3	3	0	0	26	4	12	0	7	9	6	0	6	0	
9	0	15	7	2	0	0	18	4	2	9	0	6	5	10	0	6	0	6	11	15	0	
9	0	3	6	5	18	3	8	12	2	9	0	19	6	2	10	6	16	24	31	10	7	
8	0	7	6	9	1	10	4	0	8	18	8	9	3	19	0	9	16	2	20	36	9	
