91	111	81	70
91	110	81	70
91	110	81	70
484	392	407	70
778	825	843	70
1035	1044	982	69
1633	1650	1686	70
1918	1940	1853	69
2163	2168	2242	69
2721	2700	2693	70
2943	2988	3017	69
3325	3286	3234	69
3561	3552	3609	69
4142	4139	4111	69
4392	4419	4445	69
4724	4686	4681	69
5218	5201	5229	70
5516	5502	5490	69
5762	5772	5801	69
6298	6315	6344	69
6587	6586	6613	69
6913	6894	6876	69
7445	7436	7425	69
7685	7680	7716	69
7947	7966	7977	69
8522	8524	8577	69
8826	8808	8822	69
9092	9076	9104	69
9693	9656	9650	69
9919	9900	9958	69
10191	10199	10194	69
10546	10505	10510	69
11068	11057	11037	69
11311	11289	11331	69
11566	11562	11596	69
12111	12134	12173	69
12460	12453	12461	69
12718	12727	12733	70
13306	13308	13284	69
13557	13548	13606	69
13826	13848	13875	70
14209	14157	14157	70
14718	14696	14724	69
14987	14978	15006	69
15239	15255	15314	69
15816	15810	15882	69
16098	16073	16102	69
16382	16361	16384	69
16957	16928	16908	69
17191	17171	17245	69
17479	17454	17475	69
17876	17822	17823	69
18189	18138	18171	69
18809	18796	18785	69
19069	19040	19076	70
19311	19325	19336	69
19917	19890	19960	69
19917	19890	19960	69
20606	20573	20559	69
20834	20824	20871	69
21114	21119	21121	69
21414	21379	21407	69
22039	22075	22068	69
22384	22354	22340	69
22648	22631	22687	69
22919	22919	22937	69
23497	23516	23535	70
23821	23799	23784	69
24082	24076	24111	69
24653	24619	24608	69
24879	24898	24940	69
25211	25168	25189	69
25437	25452	25465	69
26079	26022	26033	69
26338	26310	26352	69
26617	26597	26652	69
27169	27141	27200	69
27476	27432	27457	69
27722	27722	27702	69
28012	27976	28011	69
28559	28544	28594	69
28852	28832	28846	69
29119	29085	29120	69
29710	29683	29649	69
29982	29921	29999	69
30232	30241	30261	69
30790	30769	30827	69
31100	31095	31088	69
31406	31340	31380	69
31612	31634	31650	69
32194	32167	32234	69
32461	32465	32459	69
32758	32694	32732	69
33352	33326	33285	69
33597	33561	33623	69
33871	33880	33891	70
34212	34138	34144	69
34767	34733	34722	69
35054	35033	35042	69
35285	35283	35309	69
35843	35837	35875	69
36142	36109	36101	69
36382	36386	36394	69
36999	36950	36943	69
37240	37232	37265	69
37543	37500	37548	69
38067	38049	38101	69
38383	38353	38334	69
38615	38595	38636	69
38891	38891	38891	69
39440	39443	39466	69
39754	39758	39736	69
40063	40037	40031	69
40629	40615	40570	69
40874	40832	40892	69
41118	41132	41113	69
41655	41653	41682	69
41969	41964	41914	69
42244	42209	42261	69
42810	42768	42763	69
43057	43059	43083	69
43371	43369	43309	69
43889	43921	43898	69
