6	3	-1	55
6	4	-1	55
6	4	-1	55
6	4	-1	55
6	4	-1	55
6	4	-1	55
647	741	720	55
803	792	803	55
1095	1137	1165	55
1371	1429	1349	55
1968	2018	2005	55
2254	2254	2265	55
2524	2533	2577	55
3109	3097	3133	55
3344	3348	3374	55
3649	3649	3633	55
4175	4185	4191	55
4455	4474	4488	55
4716	4727	4756	55
5284	5281	5336	55
5284	5281	5336	55
5986	5978	5982	55
6297	6300	6323	55
6535	6559	6578	55
7076	7106	7144	55
7363	7376	7368	55
7649	7663	7690	55
8203	8229	8197	55
8466	8475	8548	55
8753	8769	8768	55
9080	9088	9083	55
9575	9643	9624	55
9940	9886	9952	55
10168	10193	10178	55
10739	10725	10748	55
10962	11010	10993	55
11330	11338	11340	55
11841	11884	11864	55
12156	12133	12176	55
12390	12423	12397	55
12976	12984	13002	55
13208	13255	13246	55
13552	13522	13569	55
14119	14099	14084	55
14341	14371	14418	55
14613	14617	14596	55
15172	15196	15225	55
15482	15477	15441	55
15706	15721	15809	55
16001	16015	16008	55
16605	16631	16665	55
16922	16908	16901	55
17197	17213	17233	55
17475	17490	17505	55
18049	18023	18097	55
18326	18371	18338	55
18628	18631	18620	55
19163	19213	19187	55
19459	19469	19494	55
19728	19732	19726	55
20271	20270	20267	55
20516	20564	20552	55
20861	20858	20863	55
21120	21126	21136	55
21689	21670	21731	55
21931	21978	21957	55
22243	22253	22260	55
22754	22800	22769	55
23062	23065	23110	55
23329	23340	23348	55
23875	23903	23946	55
24188	24184	24181	55
24488	24462	24501	55
24729	24735	24761	55
25287	25302	25358	55
25526	25550	25545	55
25862	25787	25861	55
26401	26395	26354	55
26610	26632	26657	55
26904	26913	26901	55
27458	27476	27462	55
27763	27761	27674	55
28006	28023	28026	55
28625	28604	28603	55
28854	28874	28861	55
29137	29165	29126	55
29699	29733	29718	55
30023	30026	30012	55
30270	30273	30293	55
30833	30814	30845	55
31023	31082	31049	55
31369	31358	31349	55
31873	31910	31857	55
32192	32168	32220	55
32434	32457	32433	55
33014	33012	33028	55
33253	33289	33222	55
33608	33598	33606	55
33871	33881	33877	55
34422	34424	34426	55
34675	34683	34641	55
35005	35006	34986	55
35530	35541	35419	55
35779	35798	35800	55
36052	36057	36016	55
36603	36614	36608	55
36891	36916	36900	55
37170	37190	37210	55
37467	37464	37469	55
38004	38021	38056	55
38305	38343	38303	55
38592	38603	38608	55
39136	39163	39117	55
39404	39408	39424	55
39644	39717	39653	55
40206	40234	40244	55
40497	40535	40485	55
40768	40775	40813	55
41326	41360	41351	55
41578	41603	41602	55
41861	41936	41877	55
42428	42499	42468	55
42768	42795	42747	55
43003	43043	43031	55
43289	43348	43268	55
43852	43907	43840	55
44155	44191	44170	55
44403	44451	44431	55
44993	45014	45003	55
45233	45293	45268	55
45534	45538	45507	55
46049	46080	46082	55
46375	46383	46363	55
46603	46648	46642	55
47199	47225	47242	55
47479	47513	47529	55
47793	47811	47772	55
48021	48084	48096	55
48629	48669	48641	55
48866	48912	48909	55
49170	49214	49167	55
49707	49740	49716	55
50010	50048	50024	55
50264	50284	50271	55
50862	50860	50873	55
51116	51156	51123	55
51408	51460	51414	55
51742	51735	51765	55
52289	52318	52308	55
52545	52552	52546	55
52780	52855	52817	55
53310	53390	53367	55
53656	53672	53660	55
53895	53926	53942	55
54497	54495	54539	55
54730	54782	54783	55
55055	55070	55042	55
55564	55585	55563	55
55853	55899	55905	55
56095	56153	56158	55
56649	56702	56724	55
56915	56968	56939	55
57207	57259	57257	55
57480	57552	57528	55
58022	58074	58101	55
58288	58347	58316	55
58635	58679	58653	55
59175	59216	59157	55
59420	59466	59496	55
59690	59764	59737	55
60281	60329	60328	55
60554	60620	60577	55
60849	60888	60924	55
61106	61172	61158	55
61687	61734	61749	55
61968	62010	61998	55
62267	62322	62312	56
62807	62854	62823	55
63055	63087	63116	55
63331	63366	63353	55
63890	63937	63917	55
64168	64219	64195	55
64436	64488	64496	55
65031	65078	65057	55
65274	65316	65321	55
65555	65609	65580	55
66090	66145	66151	55
66403	66442	66396	55
66636	66677	66708	55
67176	67221	67260	55
67459	67492	67511	55
67784	67806	67765	55
68009	68053	68074	55
68575	68622	68634	55
68843	68899	68901	55
69155	69191	69148	56
69676	69733	69710	55
69967	70016	70020	55
70227	70258	70276	55
70786	70791	70820	55
71011	71105	71082	55
71364	71347	71390	55
71685	71693	71709	55
72256	72257	72274	55
72479	72538	72511	55
72789	72829	72790	55
73277	73365	73321	55
73642	73631	73641	55
73861	73916	73875	55
74461	74487	74511	55
74707	74767	74766	55
75069	75086	75054	55
75344	75367	75393	55
75940	75952	75957	55
76148	76203	76208	55
76468	76497	76446	55
77006	77029	77017	55
77288	77324	77312	55
77536	77591	77588	55
78079	78129	78160	55
78348	78379	78372	55
78664	78699	78691	55
79205	79251	79206	55
79461	79456	79535	55
79733	79789	79749	55
80264	80322	80308	55
80559	80609	80573	55
80815	80864	80882	55
81375	81427	81422	55
81625	81674	81665	55
81920	81980	81963	55
82450	82506	82503	55
82778	82822	82803	55
83047	83070	83083	55
83310	83370	83340	55
83854	83894	83900	56
84167	84223	84190	56
84432	84480	84505	55
84975	85036	85044	55
85271	85319	85335	55
85562	85599	85569	55
86058	86122	86136	55
86398	86421	86391	55
86627	86680	86708	55
87181	87183	87273	55
87457	87536	87511	55
87770	87806	87778	55
88309	88336	88300	55
88544	88613	88630	55
88841	88915	88906	55
89192	89216	89129	55
89706	89771	89746	55
90040	90084	90070	55
90322	90373	90387	55
90614	90662	90613	55
91140	91206	91195	55
91476	91561	91499	55
91775	91798	91820	55
92049	92117	92095	55
92615	92652	92644	55
92864	92941	92900	55
93162	93218	93207	55
93713	93774	93717	55
93962	93989	93995	55
94500	94546	94562	55
94770	94823	94814	55
95081	95130	95062	55
95323	95356	95387	55
95854	95928	95933	56
96150	96219	96192	55
96455	96496	96457	56
96978	97030	96939	55
97233	97316	97314	55
97541	97608	97583	55
98078	98139	98134	55
98356	98419	98374	55
98630	98702	98675	55
99219	99262	99218	55
99470	99532	99534	55
99732	99830	99781	55
100066	100128	100079	55
100590	100659	100598	55
100873	100922	100923	55
101122	101206	101154	55
101679	101731	101729	55
101965	102026	101967	55
102234	102292	102287	55
102788	102858	102794	56
103054	103107	103082	55
103313	103403	103340	55
103905	103989	103943	55
104213	104262	104198	55
104498	104566	104553	56
105063	105127	105072	55
105323	105381	105335	55
105596	105649	105610	55
106096	106179	106155	55
106456	106497	106459	55
106713	106777	106756	55
107257	107352	107331	55
107510	107600	107573	55
107852	107905	107846	55
108404	108473	108431	55
108720	108761	108716	56
108964	109030	109012	55
109254	109310	109247	55
109809	109853	109845	56
110113	110170	110109	55
110611	110669	110637	55
110889	110947	110954	55
111151	111207	111192	55
111458	111491	111458	56
111968	112009	111914	56
112292	112215	112181	58
112511	112475	112361	61
113062	112785	112839	71
113301	112785	113170	79
113509	112785	113322	83
113935	112786	113670	104
114158	112786	113680	109
114353	112788	113680	113
114665	112789	113681	115
115210	112792	113681	119
115257	112791	113681	120
115258	112792	113681	120
115260	112792	113682	121
115260	112792	113682	120
115261	112792	113682	120
115262	112792	113682	121
115262	112792	113682	121
115263	112793	113682	121
115263	112793	113682	120
115263	112793	113682	121
115263	112793	113682	121
115263	112793	113682	121
115263	112794	113682	121
115264	112794	113682	121
115264	112794	113682	121
115264	112794	113682	120
115264	112794	113682	121
115264	112794	113682	121
115265	112795	113682	121
115265	112795	113682	121
115265	112795	113682	121
115266	112795	113682	121
115266	112795	113682	121
115266	112796	113682	121
115266	112796	113682	121
115266	112796	113682	121
115266	112796	113682	121
115266	112797	113682	121
115266	112797	113682	121
115266	112797	113682	121
115266	112797	113682	121
115267	112797	113682	121
115267	112798	113682	121
115266	112798	113682	121
115267	112799	113682	121
115266	112799	113683	121
115267	112799	113682	121
115267	112800	113683	121
115267	112800	113683	121
115267	112800	113683	121
115267	112800	113683	121
115267	112800	113682	121
115267	112801	113682	121
115267	112801	113682	121
115267	112801	113683	121
115267	112801	113683	121
115267	112801	113683	121
115267	112801	113683	121
115267	112801	113683	121
115267	112802	113683	121
115267	112802	113683	121
115267	112802	113683	121
115267	112802	113683	121
115267	112802	113683	121
115267	112802	113683	121
115267	112802	113683	121
115267	112802	113683	121
115267	112802	113683	121
115267	112802	113683	121
115267	112802	113683	121
115267	112802	113683	121
115267	112802	113683	121
115268	112802	113683	121
115267	112803	113683	121
115267	112802	113683	120
115267	112803	113683	121
115268	112803	113683	120
115268	112803	113683	121
115268	112802	113683	121
115267	112803	113683	121
115268	112803	113683	121
115267	112803	113683	121
115267	112802	113683	121
115268	112803	113683	120
115268	112803	113683	121
115268	112803	113683	121
115268	112803	113683	121
115268	112804	113683	121
115268	112803	113683	121
115268	112803	113683	121
115268	112803	113683	121
115268	112803	113683	121
115268	112803	113683	121
115268	112803	113683	121
115268	112804	113683	121
115268	112803	113683	121
115268	112803	113683	121
115268	112803	113683	121
115268	112804	113683	121
115268	112803	113683	121
115268	112804	113683	120
115268	112804	113683	121
115268	112804	113683	121
115268	112804	113683	121
115268	112803	113683	121
115268	112803	113683	121
115268	112804	113683	121
115268	112804	113683	121
115268	112804	113683	121
115268	112804	113683	121
115268	112804	113683	121
112947	110291	111724	105
110100	107389	108736	70
107154	104527	105977	69
101827	99135	100487	66
99077	96420	97792	65
96379	93714	95087	64
90931	88262	89633	63
88209	85502	86927	63
85465	82836	84226	63
79853	77194	78560	63
77129	74484	75884	62
71357	68658	70048	62
68690	65902	67337	62
65928	63265	64667	62
63058	60349	61666	62
57044	54364	55713	62
54356	51620	53112	62
51640	48891	50338	62
48780	46018	47414	62
43125	40416	41804	62
40478	37667	39070	62
37540	34830	36196	62
31741	28997	30495	62
29018	26259	27690	62
26501	23753	25150	62
21055	18324	19713	62
17984	15164	16600	62
15219	12465	13881	62
9713	6921	8375	62
6878	4131	5545	62
4000	1252	2679	62
1346	35	308	62
-1000	-1000	-1000	-1000
27	39	22	62
29	40	23	62
30	40	24	62
31	40	25	62
31	41	25	62
31	40	26	62
31	41	26	111
31	40	27	291
31	40	27	477
31	40	27	816
31	41	27	954
31	40	27	1075
31	41	28	1280
31	41	28	1375
31	40	28	1415
31	40	28	1414
31	41	28	1401
31	41	28	1400
31	40	29	1399
31	41	29	1399
31	40	29	1398
46	48	49	1398
721	730	762	1397
1066	1089	1071	1396
1350	1336	1300	1396
1595	1604	1629	1396
2220	2180	2248	1396
2474	2468	2455	1396
2758	2758	2704	1396
3313	3296	3271	1395
3634	3608	3600	1395
3867	3853	3858	1395
4154	4145	4118	1395
4690	4662	4659	1395
5004	4993	4963	1395
5254	5234	5260	1396
5857	5803	5825	1395
6072	6076	6059	1395
6387	6387	6335	1395
6906	6931	6881	1395
7214	7185	7201	1395
7447	7436	7425	1394
7981	7972	7980	1395
8262	8271	8203	1394
8543	8518	8552	1395
9092	9091	9069	1395
9373	9324	9314	1395
9635	9677	9632	1395
10248	10220	10188	1395
10479	10515	10480	1395
10834	10751	10750	1394
11076	11085	11046	1394
11667	11659	11646	1394
11893	11921	11876	1394
12231	12187	12183	1394
12767	12755	12716	1394
13043	13038	13021	1394
13270	13288	13257	1394
13836	13856	13842	1394
14157	14138	14091	1394
14427	14423	14462	1394
15014	14994	14979	1395
15233	15258	15259	1394
15529	15516	15472	1395
16048	16057	16043	1395
16364	16353	16332	1395
16608	16639	16612	1395
16913	16907	16846	1395
17470	17480	17444	1394
17752	17783	17724	1394
18040	18018	18037	1395
18304	18355	18278	1394
18896	18911	18899	1395
19171	19211	19139	1394
19494	19490	19462	1394
20039	20061	19995	1394
20310	20303	20254	1394
20552	20599	20538	1394
21095	21108	21051	1394
21383	21428	21374	1394
21665	21650	21639	1394
22243	22244	22225	1394
22501	22511	22463	1395
22744	22794	22750	1395
23288	23334	23261	1395
23617	23620	23594	1394
23849	23872	23840	1394
24399	24409	24398	1394
24653	24685	24622	1395
24969	24963	24952	1395
25491	25507	25453	1395
25770	25737	25767	1394
26024	26091	25990	1395
26568	26602	26568	1395
26871	26880	26818	1394
27108	27134	27121	1394
27388	27409	27354	1394
27998	28027	27994	1394
28265	28313	28244	1395
28604	28600	28570	1394
29127	29152	29098	1394
29384	29404	29381	1394
29627	29677	29615	1395
29982	29986	29970	1395
30526	30573	30500	1395
30862	30873	30849	1394
31078	31137	31073	1394
31643	31677	31633	1395
31897	31941	31858	1395
32229	32251	32236	1395
32488	32522	32466	1395
33076	33113	33086	1394
33341	33385	33304	1394
33653	33694	33623	1395
34178	34227	34148	1394
34501	34497	34484	1395
34730	34781	34715	1395
35291	35325	35302	1394
35565	35625	35477	1394
35846	35886	35862	1395
36414	36457	36376	1395
36665	36702	36655	1395
36923	36987	36912	1395
37482	37540	37475	1395
37786	37810	37746	1394
38030	38072	38046	1394
38600	38642	38597	1394
38826	38891	38810	1394
39127	39170	39096	1394
39635	39728	39600	1394
39973	40004	39958	1394
40250	40291	40252	1395
40520	40594	40502	1394
41047	41138	41041	1395
41371	41435	41354	1395
41860	41950	41858	1394
42174	42199	42162	1394
42427	42515	42432	1394
42753	42790	42731	1394
43239	43324	43234	1394
43560	43584	43557	1394
43775	43885	43781	1394
44378	44433	44350	1395
44615	44683	44644	1395
44949	44969	44927	1395
45492	45516	45467	1395
45752	45816	45775	1395
46006	46078	46012	1395
46560	46636	46578	1395
46870	46910	46844	1395
47116	47179	47145	1394
47687	47731	47682	1394
47929	48009	47938	1395
48245	48266	48196	1394
48763	48829	48730	1394
49094	49141	49076	1394
49325	49396	49330	1394
49893	49966	49909	1394
50151	50240	50152	1394
50492	50550	50462	1394
50986	51070	50945	1394
51273	51328	51288	1394
51490	51608	51497	1394
52069	52138	52047	1394
52348	52414	52327	1394
52620	52693	52638	1394
53210	53257	53194	1394
53454	53518	53442	1394
53720	53777	53695	1394
54224	54311	54245	1394
54574	54620	54558	1394
54797	54864	54816	1394
55100	55128	55054	1394
55617	55711	55647	1394
55988	56017	55941	1395
56216	56307	56256	1394
56809	56869	56810	1394
57051	57121	57067	1394
57354	57404	57314	1394
57591	57670	57622	1394
58227	58286	58206	1394
58469	58517	58474	1394
58754	58832	58719	1394
59305	59377	59302	1394
59610	59656	59604	1394
59851	59898	59861	1394
60414	60469	60434	1394
60660	60730	60676	1394
60974	61040	60954	1394
61496	61595	61498	1394
61794	61879	61820	1394
62068	62120	62054	1394
62349	62432	62339	1394
62930	63020	62941	1394
63256	63294	63228	1394
63495	63551	63487	1394
63745	63830	63756	1395
64382	64451	64374	1394
64656	64718	64616	1394
64941	65039	64971	1394
65532	65587	65496	1394
65787	65862	65800	1394
66056	66123	66019	1394
66573	66663	66600	1394
66919	66968	66874	1394
67138	67232	67187	1394
67445	67517	67416	1394
68008	68078	68036	1394
68302	68375	68284	1394
68544	68665	68607	1394
69140	69213	69134	1394
69376	69449	69392	1394
69663	69741	69650	1394
70215	70298	70207	1394
70521	70588	70517	1394
70762	70821	70758	1394
71382	71435	71368	1393
71605	71691	71591	1393
71878	71974	71903	1394
72189	72255	72178	1393
72765	72841	72753	1393
73026	73111	73027	1394
73275	73385	73287	1393
73848	73962	73862	1393
74171	74231	74138	1393
74434	74532	74457	1394
74679	74779	74691	1393
75280	75362	75297	1393
75577	75634	75538	1393
75828	75921	75870	1393
76408	76476	76383	1393
76650	76745	76679	1393
76948	77013	76892	1394
77481	77569	77484	1394
77800	77847	77768	1393
78025	78119	78048	1393
78595	78696	78644	1393
78852	78944	78857	1394
79177	79233	79150	1393
79699	79801	79671	1393
79974	80074	80001	1393
80233	80333	80239	1393
80809	80899	80813	1393
81059	81166	81063	1393
81357	81469	81389	1393
81908	81994	81913	1393
82183	82275	82193	1393
82421	82532	82435	1394
82757	82843	82775	1393
83289	83395	83298	1393
83569	83665	83602	1393
84138	84229	84149	1393
84373	84469	84403	1393
84658	84753	84640	1393
85181	85288	85192	1393
85493	85581	85511	1393
85724	85822	85769	1393
86291	86370	86345	1393
86513	86638	86545	1393
86849	86945	86871	1393
87398	87500	87376	1393
87619	87746	87705	1392
87908	88025	87933	1392
88441	88556	88500	1392
88756	88831	88752	1393
88977	89123	89066	1392
89562	89673	89617	1392
89805	89915	89841	1392
90124	90223	90146	1393
90665	90777	90703	1392
90974	91072	91000	1392
91207	91301	91255	1393
91478	91601	91509	1392
92045	92166	92109	1392
92352	92454	92369	1392
92604	92707	92661	1392
93178	93300	93221	1392
93467	93550	93524	1392
93738	93851	93741	1392
94257	94397	94306	1392
94573	94674	94582	1392
94821	94907	94884	1392
95355	95467	95416	1392
95634	95752	95664	1392
95921	96018	95960	1392
96490	96550	96474	1392
96727	96853	96806	1392
97008	97140	97015	1392
97326	97417	97353	1392
97885	97988	97915	1392
98148	98270	98199	1392
98418	98545	98469	1392
98978	99099	99058	1392
99249	99352	99273	1392
99560	99676	99606	1391
100116	100198	100117	1392
100362	100476	100436	1392
100622	100740	100659	1391
101213	101291	101262	1391
101492	101585	101477	1392
101739	101851	101825	1392
101999	102120	102047	1391
102601	102684	102642	1391
102871	102960	102883	1391
103375	103515	103437	1391
103722	103799	103732	1391
103979	104079	104013	1391
104256	104364	104266	1391
104863	104967	104897	1391
105143	105251	105137	1391
105419	105546	105478	1391
105712	105814	105740	1391
106274	106371	106320	1391
106549	106664	106574	1391
106835	106951	106877	1391
107390	107468	107388	1391
107657	107765	107725	1391
107916	108046	107974	1391
108479	108576	108538	1391
108784	108835	108778	1391
109020	109127	109092	1391
109588	109689	109621	1391
109854	109916	109915	1391
110148	110216	110139	1391
110654	110761	110716	1391
110951	111057	110990	1391
111215	111298	111268	1391
111763	111825	111813	1391
111988	112117	112068	1391
112344	112420	112356	1391
112623	112711	112681	1391
113182	113284	113152	1391
113421	113536	113410	1393
113691	113797	113674	1400
114071	114293	113984	1427
114245	114473	114109	1442
114454	114724	114206	1457
114659	114910	114364	1482
114853	115358	114653	1524
114857	115587	114678	1534
114858	115784	114684	1547
114861	116253	114688	1568
114863	116310	114689	1573
114864	116315	114690	1574
114865	116321	114691	1575
114865	116322	114691	1575
114865	116323	114691	1575
114866	116324	114691	1575
114866	116325	114692	1575
114866	116326	114692	1575
114867	116326	114692	1575
114867	116327	114692	1575
114867	116327	114693	1575
114867	116327	114693	1576
114867	116328	114693	1575
114867	116328	114693	1575
114868	116329	114693	1575
114867	116329	114693	1576
114868	116329	114693	1575
114868	116329	114693	1576
114868	116330	114693	1576
114868	116330	114693	1575
114868	116330	114693	1576
114868	116330	114693	1576
114868	116330	114693	1575
114868	116330	114694	1576
114868	116331	114694	1576
114868	116331	114694	1576
114868	116331	114693	1576
114868	116331	114694	1576
114869	116331	114694	1576
114868	116332	114694	1576
114869	116332	114694	1576
114869	116332	114694	1575
114869	116332	114694	1575
114869	116332	114694	1576
114869	116332	114694	1576
114869	116332	114694	1576
114869	116332	114694	1576
114869	116332	114694	1576
114869	116333	114694	1575
114869	116333	114694	1576
114869	116333	114694	1576
114869	116333	114694	1576
114869	116333	114694	1575
114870	116333	114694	1576
114869	116333	114694	1575
114869	116333	114694	1575
114870	116333	114694	1576
114869	116333	114694	1575
114869	116333	114694	1576
114870	116333	114694	1575
114870	116333	114694	1576
114870	116333	114694	1575
114870	116333	114694	1576
