33	15	49	30	23	27	25	31	33	34	36	22	41	26	28	65	44	39	63	57	32	61	
33	15	49	30	23	27	25	31	33	34	36	22	41	26	28	65	44	39	63	57	32	61	
33	15	49	30	23	27	25	31	33	34	36	22	41	26	28	65	44	39	63	57	32	61	
45	18	40	36	23	44	26	31	33	36	24	29	15	26	30	24	29	36	55	64	27	34	
20	21	35	34	19	36	24	31	15	0	26	25	25	20	17	16	25	41	57	53	22	15	
20	23	12	22	15	32	20	19	17	37	26	25	25	20	17	16	25	41	57	53	22	15	
20	23	12	22	15	32	20	19	17	37	23	24	32	20	5	37	16	30	44	57	23	22	
11	11	21	26	14	32	8	25	22	36	21	24	3	13	17	49	35	33	55	65	12	12	
18	8	46	23	14	40	26	27	25	21	21	19	1	11	20	49	23	38	57	54	27	32	
18	8	46	23	14	40	26	27	25	21	21	19	1	11	20	49	23	38	57	54	27	32	
23	7	34	24	4	32	26	23	16	0	24	27	8	17	7	19	25	54	44	58	25	22	
15	12	58	19	23	36	6	18	21	25	13	12	37	11	24	33	37	41	54	57	19	29	
15	12	58	19	23	36	6	18	21	25	13	12	37	11	24	33	37	41	54	57	19	29	
20	5	40	27	25	40	20	16	21	15	23	30	24	8	48	40	22	12	44	45	25	32	
22	12	51	31	11	30	21	23	10	1	35	14	19	9	38	38	29	28	47	51	22	49	
20	7	47	31	20	26	10	22	10	25	37	34	19	14	36	37	22	20	46	58	24	32	
20	7	47	31	20	26	10	22	10	25	37	34	19	14	36	37	22	20	46	58	24	32	
16	15	37	23	26	32	12	18	25	36	22	25	29	20	24	38	34	41	50	64	20	25	
21	13	40	20	21	27	20	19	5	20	18	17	11	9	14	42	19	0	52	61	24	32	
21	16	44	35	21	45	22	16	16	40	21	25	5	12	21	42	19	0	52	61	24	32	
21	16	44	35	21	45	22	16	16	40	21	25	5	12	21	30	29	43	46	60	29	39	
23	7	58	17	9	39	24	21	25	46	18	24	4	20	38	38	32	36	52	72	24	34	
24	13	30	31	17	34	17	27	39	36	31	30	42	17	28	37	31	22	67	57	36	44	
24	13	30	31	17	34	17	27	39	36	31	30	42	17	28	37	31	22	67	57	36	44	
21	23	65	49	35	49	49	51	31	35	21	25	22	17	17	46	25	23	49	55	29	5	
26	14	68	30	24	31	26	44	26	41	54	29	37	20	40	33	37	23	57	60	20	37	
26	14	68	30	24	31	26	44	26	41	54	29	37	20	40	33	37	23	57	60	20	37	
17	23	60	18	22	35	21	33	34	36	41	27	41	19	29	26	29	62	54	58	24	29	
31	16	24	37	29	49	36	32	27	26	47	43	31	22	21	51	31	33	52	61	25	61	
40	21	69	39	20	47	33	40	35	38	43	32	25	23	52	31	31	18	63	64	31	42	
40	21	69	39	20	47	33	40	35	38	43	32	25	23	52	31	31	18	63	64	31	42	
42	18	63	55	38	49	30	36	34	27	41	27	35	21	43	51	23	64	67	71	45	42	
27	27	32	29	27	49	50	48	36	42	45	34	41	15	32	53	25	77	67	58	29	27	
34	36	78	38	37	57	39	36	34	29	34	33	41	26	41	76	44	54	65	60	29	51	
34	36	78	38	37	57	39	36	34	29	34	33	41	26	41	76	44	54	65	60	29	51	
47	25	83	51	39	60	25	44	38	37	26	29	38	25	35	54	34	60	63	61	29	56	
47	27	74	53	41	65	51	40	27	54	41	39	30	23	31	51	39	44	65	68	24	25	
47	27	74	53	41	65	51	40	27	54	41	39	30	23	31	51	39	44	65	68	24	25	
30	25	47	49	17	36	43	33	36	21	52	46	41	33	36	49	28	36	52	64	36	42	
44	31	68	47	34	60	41	40	48	56	56	40	37	28	49	56	31	60	65	68	46	59	
44	31	68	47	34	60	41	40	48	56	56	40	37	28	49	56	31	60	65	68	46	59	
50	17	71	53	36	65	37	44	34	37	46	44	46	21	21	42	37	38	57	57	33	39	
52	31	57	36	35	67	41	35	35	24	42	39	59	26	31	31	23	49	62	62	28	71	
57	36	80	49	52	49	40	49	47	32	41	39	36	27	34	37	37	57	59	64	38	49	
57	36	80	49	52	49	40	49	47	32	41	39	36	27	34	37	37	57	59	64	38	49	
48	23	71	52	30	44	43	40	36	52	45	50	37	23	31	35	38	59	63	62	32	54	
57	42	57	47	35	48	53	47	27	52	29	41	38	24	47	67	31	46	71	61	41	56	
39	33	72	64	34	55	37	42	34	29	43	44	23	24	28	46	34	47	59	61	41	56	
39	33	72	64	34	55	37	42	34	29	43	44	23	24	28	46	34	47	59	61	41	56	
38	38	69	69	28	48	33	51	32	26	45	45	39	23	30	46	42	52	62	58	28	49	
39	26	65	41	35	48	45	40	33	48	26	38	45	17	28	58	44	52	55	65	35	59	
40	33	71	53	47	57	33	52	28	44	42	29	24	26	41	60	32	51	57	54	25	63	
49	29	68	51	40	73	35	41	36	45	31	43	68	26	36	65	38	20	62	60	24	63	
49	29	68	51	40	73	35	41	36	45	31	43	68	26	36	65	38	20	62	60	24	63	
34	17	85	42	45	49	27	41	30	53	49	23	45	22	22	47	31	36	62	60	31	46	
52	23	74	47	28	51	48	44	35	26	50	29	30	27	47	40	29	60	67	50	27	56	
52	23	74	47	28	51	48	44	35	26	50	29	30	27	47	40	29	60	67	50	27	56	
37	37	69	55	37	52	39	35	44	42	55	34	59	25	47	35	44	54	68	61	40	49	
57	32	71	61	32	63	50	47	30	39	35	41	42	23	50	19	34	0	76	67	29	56	
38	38	85	51	44	43	37	38	37	42	31	27	51	23	24	42	37	70	62	65	46	76	
38	38	85	51	44	43	37	38	37	42	31	27	51	23	24	42	37	70	62	65	46	76	
39	25	65	56	39	55	35	48	37	36	54	44	34	30	17	54	39	59	63	61	36	42	
43	40	75	57	39	61	37	43	41	27	55	40	29	36	52	40	26	44	50	67	37	66	
43	40	75	57	39	61	37	43	41	27	55	40	29	36	52	40	26	44	50	67	37	66	
58	32	74	45	39	49	31	39	22	40	51	27	31	30	22	42	22	34	50	68	35	46	
33	28	63	47	30	73	48	44	34	65	44	38	34	31	29	54	34	12	52	51	41	49	
42	27	77	48	36	45	38	41	25	53	34	48	28	23	36	54	37	54	59	57	36	61	
37	24	69	34	39	63	34	31	27	46	45	39	29	22	36	70	41	67	79	62	44	63	
37	24	69	34	39	63	34	31	27	46	45	39	29	22	36	70	41	67	79	62	44	63	
49	31	94	53	40	49	46	42	54	58	55	56	38	31	37	31	35	51	70	67	44	56	
47	23	83	49	37	60	39	44	33	44	49	41	42	25	37	72	44	65	68	68	42	51	
47	23	83	49	37	60	39	44	33	44	49	41	42	25	37	72	44	65	68	68	42	51	
43	18	35	47	37	49	43	44	32	22	36	36	36	15	42	60	37	70	73	60	24	44	
49	32	58	41	41	60	37	44	31	47	28	40	36	27	32	53	42	12	63	70	47	80	
39	43	57	55	35	53	39	39	30	58	51	50	52	25	34	49	37	41	57	68	35	54	
39	43	57	55	35	53	39	39	30	58	51	50	52	25	34	49	37	41	57	68	35	54	
45	38	66	50	29	48	41	44	33	16	35	24	32	34	44	24	38	33	70	57	44	22	
53	22	92	56	44	56	46	41	38	39	45	44	51	32	36	51	41	60	70	71	40	90	
53	22	92	56	44	56	46	41	38	39	45	44	51	32	36	51	41	60	70	71	40	90	
38	24	66	50	46	56	47	52	43	29	50	29	39	36	58	68	45	56	60	64	36	71	
57	31	77	62	46	44	38	42	31	57	43	36	52	34	47	44	41	52	68	64	35	61	
48	25	61	50	39	56	40	45	34	60	41	49	39	30	32	58	51	56	65	57	37	46	
48	25	61	50	39	56	40	45	34	60	41	49	39	30	32	58	51	56	65	57	37	46	
39	34	61	48	40	63	26	38	35	54	43	39	23	22	14	51	37	17	63	68	35	37	
45	33	74	42	41	48	52	44	30	54	33	40	32	30	28	56	41	64	59	57	32	59	
45	33	74	42	41	48	52	44	30	54	33	40	32	30	28	56	41	64	59	57	32	59	
35	34	51	55	37	55	45	44	31	49	37	44	32	30	29	47	38	30	71	62	37	56	
42	22	75	52	34	56	40	56	24	24	52	22	26	29	48	60	38	43	65	67	35	56	
45	24	58	57	40	56	33	40	30	40	31	46	38	26	23	63	29	47	65	60	32	51	
45	24	58	57	40	56	33	40	30	40	31	46	38	26	23	63	29	47	65	60	32	51	
34	24	75	51	27	42	35	46	26	50	44	30	17	33	54	56	53	49	60	72	38	83	
34	24	75	51	27	42	35	46	26	50	44	30	17	33	54	56	53	49	60	72	38	83	
54	26	94	57	43	65	46	47	42	42	54	46	61	26	50	67	48	13	62	62	44	49	
53	40	89	52	31	61	42	44	48	38	48	41	26	30	45	58	45	43	71	62	46	68	
54	45	78	61	45	55	46	52	48	36	32	56	51	30	43	37	56	34	60	64	25	59	
36	43	74	48	36	63	45	52	39	45	33	40	45	28	47	56	38	44	63	62	33	61	
36	43	74	48	36	63	45	52	39	45	33	40	45	28	47	56	38	44	63	62	33	61	
41	29	82	53	39	61	46	44	48	47	40	52	37	36	30	83	42	25	62	79	51	63	
62	41	89	57	51	64	34	40	45	43	56	48	39	32	54	49	51	49	67	68	47	78	
47	30	85	64	25	52	43	50	43	52	40	59	62	38	41	65	38	47	63	61	47	61	
47	30	85	64	25	52	43	50	43	52	40	59	62	38	41	65	38	47	63	61	47	61	
61	31	96	50	40	57	37	40	35	40	53	29	41	28	57	68	42	56	81	79	44	25	
51	36	88	47	43	72	47	48	42	50	52	43	50	32	44	63	28	38	68	67	35	63	
65	40	94	62	49	60	47	45	44	56	53	38	37	36	62	72	35	65	71	72	36	63	
65	40	94	62	49	60	47	45	44	56	53	38	37	36	62	72	35	65	71	72	36	63	
53	40	85	67	50	73	44	52	50	63	43	65	52	37	34	76	44	52	73	58	42	68	
38	40	83	59	48	72	37	49	44	57	49	48	49	33	54	53	47	49	63	74	37	51	
41	32	77	53	35	47	37	47	44	67	47	44	32	28	56	70	38	23	73	53	40	63	
41	32	77	53	35	47	37	47	44	67	47	44	32	28	56	70	38	23	73	53	40	63	
50	29	89	50	45	51	47	44	41	45	33	45	42	33	29	60	45	51	60	71	44	85	
46	29	96	39	43	65	37	42	38	53	51	45	35	32	43	54	38	20	57	61	31	88	
46	29	96	39	43	65	37	42	38	53	51	45	35	32	43	54	38	20	57	61	31	88	
55	35	75	58	33	68	44	45	38	49	43	50	49	31	38	51	34	44	63	61	33	49	
46	30	75	67	39	56	31	44	35	48	43	32	26	35	21	58	29	57	60	71	38	93	
46	30	75	67	39	56	31	44	35	48	43	32	26	35	21	58	29	57	60	71	38	93	
36	32	74	42	45	60	57	53	38	36	54	45	43	23	40	67	45	26	65	58	42	83	
38	29	80	50	45	56	37	42	41	41	29	46	43	30	45	58	34	25	73	75	29	78	
37	31	72	52	40	45	51	46	27	49	37	36	54	29	48	58	35	30	49	60	33	51	
53	29	63	63	29	57	41	42	33	26	51	46	46	23	36	42	26	64	73	61	45	78	
53	29	63	63	29	57	41	42	33	26	51	46	46	23	36	42	26	64	73	61	45	78	
48	27	75	61	33	65	45	48	34	33	49	38	39	32	47	77	38	88	52	67	44	59	
54	37	82	68	43	65	46	41	25	46	33	52	39	32	36	58	45	41	67	61	44	59	
54	37	82	68	43	65	46	41	25	46	33	52	39	32	36	58	45	41	67	61	31	59	
37	27	88	47	39	57	44	52	38	51	35	49	15	26	30	44	45	51	63	60	25	61	
45	25	88	47	42	56	38	51	44	33	50	46	59	19	44	61	42	38	67	75	41	49	
45	25	88	47	42	56	38	51	44	33	50	46	59	19	44	61	42	38	67	75	41	49	
39	29	85	55	39	68	47	49	48	40	53	44	35	30	42	58	48	43	79	61	42	54	
59	25	88	58	49	68	47	45	34	30	47	49	34	20	55	61	34	23	67	64	42	56	
41	32	75	62	40	63	44	36	38	38	50	49	36	30	42	65	38	52	68	58	32	63	
41	32	75	62	40	63	44	36	38	38	50	49	36	30	42	65	38	52	68	58	32	63	
42	38	80	61	43	55	43	44	36	42	53	41	43	28	35	53	32	36	79	58	42	61	
58	37	89	57	40	57	45	39	43	54	34	57	57	39	37	72	42	38	67	62	35	83	
59	32	91	60	46	60	44	47	38	49	45	54	30	26	41	91	41	51	83	75	45	71	
59	32	91	60	46	60	44	47	38	49	45	54	30	26	41	91	41	51	83	75	45	71	
39	28	78	53	39	64	47	52	39	50	50	46	49	32	35	68	44	34	68	65	41	61	
45	35	82	54	35	49	37	44	37	22	35	39	37	30	62	76	32	51	63	57	40	66	
45	35	82	54	35	49	37	44	37	22	35	39	37	30	62	76	32	51	63	57	40	66	
36	32	78	55	43	65	58	44	34	56	39	44	69	32	45	47	41	69	67	61	35	46	
29	37	43	59	32	44	36	41	36	61	45	38	43	23	20	61	41	36	60	58	42	46	
29	37	43	59	32	44	36	41	36	61	45	38	43	23	20	61	41	36	60	58	42	46	
41	29	72	58	40	47	31	36	37	29	47	40	43	26	51	37	34	22	62	58	44	51	
45	34	77	50	39	52	32	39	37	32	30	44	29	27	42	53	37	64	71	64	35	39	
51	42	57	53	42	72	45	43	36	60	25	43	55	19	38	70	42	72	70	70	35	34	
51	42	57	53	42	72	45	43	36	60	25	43	55	19	38	70	42	72	70	70	35	34	
49	32	82	66	38	73	49	49	36	47	53	57	42	29	42	61	45	38	73	62	40	61	
40	35	82	56	35	51	53	43	35	52	53	50	45	32	44	58	39	83	73	71	29	93	
57	31	63	68	27	61	42	46	41	45	37	49	54	36	50	61	47	62	63	72	46	42	
43	38	71	63	43	61	42	46	41	45	37	49	54	36	50	61	47	62	63	72	46	42	
43	38	71	63	43	60	36	49	38	42	48	39	39	27	38	40	41	43	70	58	36	56	
42	24	89	49	33	48	34	38	33	58	31	39	52	20	40	46	41	43	54	58	41	71	
36	19	85	50	44	59	39	55	49	46	39	46	45	33	57	76	42	36	65	68	41	54	
44	36	88	48	43	55	50	49	41	46	39	50	29	28	62	53	38	80	68	58	41	59	
44	36	88	48	43	55	50	49	41	46	39	50	29	28	62	53	38	80	68	58	41	59	
42	34	74	52	30	52	38	41	56	57	49	44	51	31	44	65	37	70	52	64	40	80	
57	32	77	58	32	55	38	51	35	32	33	43	63	35	18	56	34	52	67	64	44	51	
57	32	77	58	32	55	38	51	35	32	33	43	63	35	18	56	34	52	67	64	44	51	
45	20	60	61	33	60	32	36	32	28	47	29	39	30	24	65	45	56	67	70	41	71	
63	34	72	66	37	65	49	40	48	56	44	45	37	35	49	53	42	72	76	72	42	66	
46	30	75	61	39	63	53	42	34	27	47	41	43	30	29	47	31	62	73	72	44	51	
46	30	75	61	39	63	53	42	34	27	47	41	43	30	29	47	31	62	73	72	44	51	
39	42	49	56	33	69	40	41	34	50	47	45	38	36	47	76	37	52	71	61	38	61	
56	27	88	49	41	56	44	43	50	47	54	40	9	25	38	46	31	36	62	54	31	88	
41	16	74	52	39	56	41	45	48	30	49	33	48	28	48	49	41	59	70	72	38	76	
41	16	74	52	39	56	41	45	48	30	49	33	48	28	48	49	41	59	70	72	38	76	
45	38	74	57	34	60	40	44	37	43	32	30	37	34	48	54	38	60	63	55	45	59	
44	20	63	51	39	47	39	39	33	33	27	46	49	25	52	40	35	69	68	55	36	46	
46	23	91	60	42	47	39	39	33	33	27	46	49	25	52	40	35	69	68	55	36	46	
46	23	91	60	42	64	32	52	37	51	39	45	49	30	45	51	39	47	57	53	29	56	
45	29	54	47	47	60	29	40	35	34	51	48	28	34	51	47	35	36	62	60	37	80	
39	23	71	54	31	57	48	44	41	45	49	33	30	20	27	53	41	56	57	60	32	27	
39	27	77	49	39	51	29	53	41	37	42	46	49	29	35	74	37	62	63	68	35	59	
39	27	77	49	39	51	29	53	41	37	42	46	49	29	35	74	37	62	63	68	35	59	
34	23	86	55	34	57	36	50	42	50	51	36	41	23	38	74	42	65	57	57	31	63	
49	32	60	66	44	44	23	47	39	44	50	45	51	33	32	38	45	30	68	65	38	42	
47	32	82	52	41	67	36	44	25	41	49	41	52	25	34	65	38	15	63	64	29	49	
47	32	82	52	41	67	36	44	25	41	49	41	52	25	34	65	38	15	63	64	29	49	
44	30	78	61	43	47	43	37	48	63	40	39	37	35	38	54	29	69	62	61	37	46	
39	34	57	60	43	55	52	40	38	34	51	36	68	29	45	49	37	41	59	67	46	34	
39	34	57	60	43	55	52	40	38	34	51	36	68	29	45	49	37	41	59	67	46	34	
45	26	80	56	35	52	41	44	43	48	39	57	38	25	30	33	29	46	59	64	31	59	
38	26	75	57	39	55	38	40	34	37	51	36	50	23	25	46	31	47	62	60	47	54	
38	26	75	57	39	55	38	40	34	37	51	36	50	23	25	46	31	47	62	60	47	54	
40	26	82	60	44	52	32	47	37	43	58	39	39	26	35	58	38	47	65	51	37	25	
40	26	82	60	44	52	32	47	37	43	44	33	25	23	34	74	44	49	60	61	33	54	
33	27	66	63	33	72	26	47	43	37	58	49	15	32	50	53	31	36	50	64	33	66	
31	36	72	45	44	76	50	38	26	55	43	39	37	20	44	65	45	52	55	65	38	63	
31	36	72	45	44	76	50	38	26	55	43	39	37	20	44	65	45	52	55	65	38	63	
50	32	77	50	39	47	45	49	42	54	30	52	22	29	45	61	41	47	65	60	40	85	
49	29	97	52	39	74	47	38	31	41	36	41	34	33	25	46	39	31	60	64	45	66	
35	29	71	51	42	53	38	44	46	41	33	41	50	26	37	76	31	47	55	64	35	46	
35	29	71	51	42	53	38	44	46	41	33	41	50	26	37	76	31	47	55	64	35	46	
48	31	88	70	40	51	32	40	28	33	52	32	30	20	31	38	38	28	59	55	35	44	
46	25	74	67	33	59	55	37	33	53	45	32	45	28	31	49	35	54	67	61	35	78	
46	25	74	67	33	59	55	37	33	53	45	32	45	28	31	49	35	54	67	61	35	78	
57	38	65	59	38	57	32	49	60	44	32	32	25	29	34	46	41	33	60	72	38	68	
47	34	68	30	28	56	30	48	34	40	53	35	42	29	40	60	41	28	83	68	33	54	
45	32	72	38	39	48	42	41	33	54	50	34	46	28	45	38	32	34	59	62	31	63	
